idVenta,total,tipo,creacion,actualizacion,activo
2840,4500.0,Mostrador,2025-06-11 14:37:45,2025-06-11 14:37:45,True
2839,3300.0,Mostrador,2025-06-11 12:13:04,2025-06-11 12:13:04,True
2838,6000.0,Local,2025-06-11 10:59:47,2025-06-11 10:59:47,True
2837,16200.0,Local,2025-06-11 10:27:52,2025-06-11 10:27:52,True
2836,3900.0,Mostrador,2025-06-11 10:18:55,2025-06-11 10:18:55,True
2835,4600.0,Mostrador,2025-06-11 10:18:04,2025-06-11 10:18:04,True
2834,7800.0,Local,2025-06-11 10:08:46,2025-06-11 10:08:46,True
2833,6000.0,Mostrador,2025-06-11 09:40:35,2025-06-11 09:40:35,True
2832,4600.0,Local,2025-06-11 09:33:35,2025-06-11 09:33:35,True
2831,3900.0,Mostrador,2025-06-11 09:10:52,2025-06-11 09:10:52,True
2830,12200.0,Mostrador,2025-06-11 08:51:46,2025-06-11 08:51:46,True
2829,3900.0,Local,2025-06-11 08:43:47,2025-06-11 08:43:47,True
2828,0.0,Mostrador,2025-06-11 08:39:56,2025-06-11 08:39:56,True
2827,3900.0,Mostrador,2025-06-11 08:30:31,2025-06-11 08:30:31,True
2826,9100.0,Mostrador,2025-06-11 08:26:42,2025-06-11 08:26:42,True
2825,7800.0,Mostrador,2025-06-11 08:18:27,2025-06-11 08:18:27,True
2824,7900.0,Mostrador,2025-06-11 08:17:55,2025-06-11 08:17:55,True
2823,6000.0,Mostrador,2025-06-11 08:15:08,2025-06-11 08:15:08,True
2822,8400.0,Mostrador,2025-06-11 08:06:01,2025-06-11 08:06:01,True
2821,2600.0,Mostrador,2025-06-11 07:46:37,2025-06-11 07:46:37,True
2820,3300.0,Mostrador,2025-06-10 19:15:24,2025-06-10 19:15:24,True
2819,11400.0,Mostrador,2025-06-10 18:39:41,2025-06-10 18:39:41,True
2818,0.0,Mostrador,2025-06-10 18:32:07,2025-06-10 18:32:07,True
2817,3900.0,Mostrador,2025-06-10 18:30:32,2025-06-10 18:30:32,True
2816,6000.0,Local,2025-06-10 18:08:57,2025-06-10 18:08:57,True
2815,12500.0,Mostrador,2025-06-10 18:08:16,2025-06-10 18:08:16,True
2814,2800.0,Mostrador,2025-06-10 18:06:16,2025-06-10 18:06:16,True
2813,3900.0,Local,2025-06-10 18:05:31,2025-06-10 18:05:31,True
2812,6000.0,Mostrador,2025-06-10 17:59:08,2025-06-10 17:59:08,True
2811,2800.0,Mostrador,2025-06-10 17:47:27,2025-06-10 17:47:27,True
2810,11300.0,Mostrador,2025-06-10 17:15:35,2025-06-10 17:15:35,True
2809,16800.0,Mostrador,2025-06-10 17:09:40,2025-06-10 17:09:40,True
2808,11300.0,Mostrador,2025-06-10 16:31:59,2025-06-10 16:31:59,True
2807,11600.0,Local,2025-06-10 16:14:41,2025-06-10 16:14:41,True
2806,1300.0,Mostrador,2025-06-10 16:04:05,2025-06-10 16:04:05,True
2805,7200.0,Mostrador,2025-06-10 16:02:07,2025-06-10 16:02:07,True
2804,4100.0,Mostrador,2025-06-10 15:59:00,2025-06-10 15:59:00,True
2803,7800.0,Mostrador,2025-06-10 15:40:09,2025-06-10 15:40:09,True
2802,6000.0,Mostrador,2025-06-10 15:38:59,2025-06-10 15:38:59,True
2801,8400.0,Local,2025-06-10 15:28:37,2025-06-10 15:28:37,True
2800,13000.0,Mostrador,2025-06-10 15:22:39,2025-06-10 15:22:39,True
2799,0.0,Mostrador,2025-06-10 13:57:43,2025-06-10 13:57:43,True
2798,0.0,Mostrador,2025-06-10 13:26:02,2025-06-10 13:26:02,True
2797,2600.0,Mostrador,2025-06-10 12:43:39,2025-06-10 12:43:39,True
2796,8900.0,Local,2025-06-10 12:36:05,2025-06-10 12:36:05,True
2795,7800.0,Mostrador,2025-06-10 12:24:42,2025-06-10 12:24:42,True
2794,6600.0,Local,2025-06-10 12:14:46,2025-06-10 12:14:46,True
2793,5200.0,Mostrador,2025-06-10 11:59:04,2025-06-10 11:59:04,True
2792,8800.0,Mostrador,2025-06-10 11:50:39,2025-06-10 11:50:39,True
2791,0.0,Mostrador,2025-06-10 11:32:08,2025-06-10 11:32:08,True
2790,10500.0,Mostrador,2025-06-10 11:22:49,2025-06-10 11:22:49,True
2789,6500.0,Local,2025-06-10 11:17:12,2025-06-10 11:17:12,True
2788,9200.0,Mostrador,2025-06-10 11:13:16,2025-06-10 11:13:16,True
2787,2800.0,Mostrador,2025-06-10 10:55:35,2025-06-10 10:55:35,True
2786,4500.0,Mostrador,2025-06-10 10:51:49,2025-06-10 10:51:49,True
2785,13800.0,Mostrador,2025-06-10 10:01:15,2025-06-10 10:01:15,True
2784,6000.0,Mostrador,2025-06-10 09:42:06,2025-06-10 09:42:06,True
2783,0.0,Mostrador,2025-06-10 09:35:39,2025-06-10 09:35:39,True
2782,10600.0,Mostrador,2025-06-10 09:21:43,2025-06-10 09:21:43,True
2781,3900.0,Mostrador,2025-06-10 09:12:16,2025-06-10 09:12:16,True
2780,5400.0,Mostrador,2025-06-10 09:07:46,2025-06-10 09:07:46,True
2779,3900.0,Mostrador,2025-06-10 09:03:55,2025-06-10 09:03:55,True
2778,10900.0,Mostrador,2025-06-10 08:58:13,2025-06-10 08:58:13,True
2777,6900.0,Mostrador,2025-06-10 08:40:12,2025-06-10 08:40:12,True
2776,0.0,Mostrador,2025-06-10 08:39:35,2025-06-10 08:39:35,True
2775,5200.0,Local,2025-06-10 08:22:30,2025-06-10 08:22:30,True
2774,5200.0,Local,2025-06-10 08:22:22,2025-06-10 08:22:22,True
2773,5400.0,Mostrador,2025-06-10 08:17:39,2025-06-10 08:17:39,True
2772,2600.0,Mostrador,2025-06-10 07:49:40,2025-06-10 07:49:40,True
2771,1300.0,Mostrador,2025-06-10 07:48:16,2025-06-10 07:48:16,True
2770,3900.0,Mostrador,2025-06-10 07:43:20,2025-06-10 07:43:20,True
2769,8800.0,Mostrador,2025-06-09 19:01:35,2025-06-09 19:01:35,True
2768,3900.0,Mostrador,2025-06-09 18:50:19,2025-06-09 18:50:19,True
2767,14100.0,Local,2025-06-09 18:31:41,2025-06-09 18:31:41,True
2766,3900.0,Mostrador,2025-06-09 18:25:15,2025-06-09 18:25:15,True
2765,8200.0,Mostrador,2025-06-09 17:42:16,2025-06-09 17:42:16,True
2764,4500.0,Mostrador,2025-06-09 17:32:48,2025-06-09 17:32:48,True
2763,9600.0,Mostrador,2025-06-09 17:15:35,2025-06-09 17:15:35,True
2762,3900.0,Mostrador,2025-06-09 17:14:35,2025-06-09 17:14:35,True
2761,0.0,Mostrador,2025-06-09 17:13:30,2025-06-09 17:13:30,True
2760,6500.0,Mostrador,2025-06-09 17:07:36,2025-06-09 17:07:36,True
2759,3000.0,Mostrador,2025-06-09 16:55:53,2025-06-09 16:55:53,True
2758,9900.0,Local,2025-06-09 16:52:48,2025-06-09 16:52:48,True
2757,3300.0,Mostrador,2025-06-09 16:49:45,2025-06-09 16:49:45,True
2756,2600.0,Mostrador,2025-06-09 16:40:27,2025-06-09 16:40:27,True
2755,20700.0,Local,2025-06-09 16:36:54,2025-06-09 16:36:54,True
2754,7800.0,Mostrador,2025-06-09 16:32:49,2025-06-09 16:32:49,True
2753,8400.0,Mostrador,2025-06-09 16:30:51,2025-06-09 16:30:51,True
2752,6500.0,Mostrador,2025-06-09 16:27:22,2025-06-09 16:27:22,True
2751,3900.0,Mostrador,2025-06-09 15:39:12,2025-06-09 15:39:12,True
2750,8400.0,Mostrador,2025-06-09 15:34:51,2025-06-09 15:34:51,True
2749,4500.0,Mostrador,2025-06-09 15:09:01,2025-06-09 15:09:01,True
2748,6000.0,Mostrador,2025-06-09 14:33:14,2025-06-09 14:33:14,True
2747,2800.0,Mostrador,2025-06-09 13:59:41,2025-06-09 13:59:41,True
2746,0.0,Mostrador,2025-06-09 13:37:35,2025-06-09 13:37:35,True
2745,4500.0,Mostrador,2025-06-09 13:28:28,2025-06-09 13:28:28,True
2744,5200.0,Mostrador,2025-06-09 12:01:54,2025-06-09 12:01:54,True
2743,3300.0,Mostrador,2025-06-09 11:44:58,2025-06-09 11:44:58,True
2742,3900.0,Local,2025-06-09 10:51:41,2025-06-09 10:51:41,True
2741,6000.0,Mostrador,2025-06-09 10:51:33,2025-06-09 10:51:33,True
2740,10000.0,Mostrador,2025-06-09 10:40:45,2025-06-09 10:40:45,True
2739,3900.0,Mostrador,2025-06-09 10:33:52,2025-06-09 10:33:52,True
2738,21600.0,Local,2025-06-09 10:31:05,2025-06-09 10:31:05,True
2737,4600.0,Local,2025-06-09 10:11:54,2025-06-09 10:11:54,True
2736,0.0,Mostrador,2025-06-09 10:11:47,2025-06-09 10:11:47,True
2735,5200.0,Local,2025-06-09 10:10:50,2025-06-09 10:10:50,True
2734,6900.0,Local,2025-06-09 10:10:07,2025-06-09 10:10:07,True
2733,0.0,Mostrador,2025-06-09 09:58:11,2025-06-09 09:58:11,True
2732,7500.0,Mostrador,2025-06-09 09:57:04,2025-06-09 09:57:04,True
2731,5400.0,Mostrador,2025-06-09 09:54:36,2025-06-09 09:54:36,True
2730,6000.0,Mostrador,2025-06-09 09:53:42,2025-06-09 09:53:42,True
2729,6000.0,Mostrador,2025-06-09 09:51:01,2025-06-09 09:51:01,True
2728,5800.0,Mostrador,2025-06-09 09:12:18,2025-06-09 09:12:18,True
2727,7800.0,Mostrador,2025-06-09 09:02:24,2025-06-09 09:02:24,True
2726,3900.0,Mostrador,2025-06-09 08:46:21,2025-06-09 08:46:21,True
2725,3900.0,Mostrador,2025-06-09 08:43:44,2025-06-09 08:43:44,True
2724,0.0,Mostrador,2025-06-09 08:39:36,2025-06-09 08:39:36,True
2723,2800.0,Mostrador,2025-06-09 08:34:18,2025-06-09 08:34:18,True
2722,3900.0,Mostrador,2025-06-09 08:32:19,2025-06-09 08:32:19,True
2721,7800.0,Mostrador,2025-06-09 08:26:33,2025-06-09 08:26:33,True
2720,2800.0,Mostrador,2025-06-09 08:24:04,2025-06-09 08:24:04,True
2719,4500.0,Mostrador,2025-06-09 07:40:52,2025-06-09 07:40:52,True
2718,5200.0,Mostrador,2025-06-09 07:39:48,2025-06-09 07:39:48,True
2717,5800.0,Mostrador,2025-06-08 18:54:15,2025-06-08 18:54:15,True
2716,2600.0,Mostrador,2025-06-08 18:51:47,2025-06-08 18:51:47,True
2715,7800.0,Mostrador,2025-06-08 18:48:22,2025-06-08 18:48:22,True
2714,10400.0,Mostrador,2025-06-08 18:44:34,2025-06-08 18:44:34,True
2713,14400.0,Mostrador,2025-06-08 18:39:19,2025-06-08 18:39:19,True
2712,21500.0,Local,2025-06-08 18:36:14,2025-06-08 18:36:14,True
2711,14800.0,Local,2025-06-08 18:30:54,2025-06-08 18:30:54,True
2710,10900.0,Mostrador,2025-06-08 18:17:31,2025-06-08 18:17:31,True
2709,6100.0,Mostrador,2025-06-08 18:13:14,2025-06-08 18:13:14,True
2708,18400.0,Local,2025-06-08 18:10:24,2025-06-08 18:10:24,True
2707,15200.0,Mostrador,2025-06-08 18:05:20,2025-06-08 18:05:20,True
2706,8200.0,Mostrador,2025-06-08 17:34:16,2025-06-08 17:34:16,True
2705,12000.0,Local,2025-06-08 17:27:53,2025-06-08 17:27:53,True
2704,9900.0,Mostrador,2025-06-08 17:14:30,2025-06-08 17:14:30,True
2703,6500.0,Mostrador,2025-06-08 17:11:07,2025-06-08 17:11:07,True
2702,8700.0,Mostrador,2025-06-08 17:09:28,2025-06-08 17:09:28,True
2701,9000.0,Mostrador,2025-06-08 17:07:32,2025-06-08 17:07:32,True
2700,10000.0,Mostrador,2025-06-08 17:05:13,2025-06-08 17:05:13,True
2699,12000.0,Mostrador,2025-06-08 17:02:07,2025-06-08 17:02:07,True
2698,12500.0,Local,2025-06-08 16:47:54,2025-06-08 16:47:54,True
2697,7800.0,Mostrador,2025-06-08 16:27:12,2025-06-08 16:27:12,True
2696,34000.0,Local,2025-06-08 16:27:04,2025-06-08 16:27:04,True
2695,10000.0,Local,2025-06-08 16:24:51,2025-06-08 16:24:51,True
2694,3900.0,Mostrador,2025-06-08 16:18:58,2025-06-08 16:18:58,True
2693,13500.0,Mostrador,2025-06-08 16:02:52,2025-06-08 16:02:52,True
2692,5200.0,Mostrador,2025-06-08 15:50:11,2025-06-08 15:50:11,True
2691,15500.0,Local,2025-06-08 15:40:42,2025-06-08 15:40:42,True
2690,11700.0,Mostrador,2025-06-08 15:27:34,2025-06-08 15:27:34,True
2689,12300.0,Mostrador,2025-06-08 15:09:56,2025-06-08 15:09:56,True
2688,6600.0,Local,2025-06-08 14:10:05,2025-06-08 14:10:05,True
2687,2800.0,Mostrador,2025-06-08 14:10:00,2025-06-08 14:10:00,True
2686,3900.0,Mostrador,2025-06-08 13:34:26,2025-06-08 13:34:26,True
2685,6500.0,Mostrador,2025-06-08 13:22:20,2025-06-08 13:22:20,True
2684,8900.0,Local,2025-06-08 12:57:12,2025-06-08 12:57:12,True
2683,15200.0,Mostrador,2025-06-08 12:36:28,2025-06-08 12:36:28,True
2682,7800.0,Local,2025-06-08 12:35:38,2025-06-08 12:35:38,True
2681,18000.0,Local,2025-06-08 11:57:43,2025-06-08 11:57:43,True
2680,5200.0,Mostrador,2025-06-08 11:46:30,2025-06-08 11:46:30,True
2679,12800.0,Local,2025-06-08 11:44:12,2025-06-08 11:44:12,True
2678,3900.0,Mostrador,2025-06-08 11:31:15,2025-06-08 11:31:15,True
2677,12000.0,Mostrador,2025-06-08 11:25:33,2025-06-08 11:25:33,True
2676,6500.0,Mostrador,2025-06-08 11:22:18,2025-06-08 11:22:18,True
2675,8800.0,Local,2025-06-08 11:07:43,2025-06-08 11:07:43,True
2674,6700.0,Mostrador,2025-06-08 10:59:47,2025-06-08 10:59:47,True
2673,8200.0,Mostrador,2025-06-08 10:40:38,2025-06-08 10:40:38,True
2672,5200.0,Mostrador,2025-06-08 10:39:33,2025-06-08 10:39:33,True
2671,5400.0,Local,2025-06-08 10:38:00,2025-06-08 10:38:00,True
2670,7900.0,Mostrador,2025-06-08 10:12:33,2025-06-08 10:12:33,True
2669,2600.0,Mostrador,2025-06-08 10:11:58,2025-06-08 10:11:58,True
2668,0.0,Mostrador,2025-06-08 09:33:13,2025-06-08 09:33:13,True
2667,3900.0,Local,2025-06-08 09:28:23,2025-06-08 09:28:23,True
2666,10100.0,Mostrador,2025-06-08 09:17:01,2025-06-08 09:17:01,True
2665,14700.0,Local,2025-06-08 09:03:26,2025-06-08 09:03:26,True
2664,2800.0,Mostrador,2025-06-07 19:16:04,2025-06-07 19:16:04,True
2663,8500.0,Local,2025-06-07 18:14:55,2025-06-07 18:14:55,True
2662,17000.0,Mostrador,2025-06-07 18:14:52,2025-06-07 18:14:52,True
2661,8400.0,Mostrador,2025-06-07 17:55:59,2025-06-07 17:55:59,True
2660,9200.0,Mostrador,2025-06-07 17:52:48,2025-06-07 17:52:48,True
2659,20100.0,Mostrador,2025-06-07 17:42:32,2025-06-07 17:42:32,True
2658,7800.0,Mostrador,2025-06-07 17:37:26,2025-06-07 17:37:26,True
2657,10900.0,Mostrador,2025-06-07 17:31:11,2025-06-07 17:31:11,True
2656,9100.0,Mostrador,2025-06-07 17:27:26,2025-06-07 17:27:26,True
2655,3900.0,Mostrador,2025-06-07 17:26:40,2025-06-07 17:26:40,True
2654,6000.0,Mostrador,2025-06-07 17:25:51,2025-06-07 17:25:51,True
2653,8400.0,Mostrador,2025-06-07 17:22:51,2025-06-07 17:22:51,True
2652,13000.0,Mostrador,2025-06-07 17:20:52,2025-06-07 17:20:52,True
2651,3900.0,Mostrador,2025-06-07 17:19:33,2025-06-07 17:19:33,True
2650,6700.0,Mostrador,2025-06-07 17:01:48,2025-06-07 17:01:48,True
2649,23000.0,Mostrador,2025-06-07 16:58:46,2025-06-07 16:58:46,True
2648,0.0,Mostrador,2025-06-07 16:56:02,2025-06-07 16:56:02,True
2647,14800.0,Local,2025-06-07 16:53:07,2025-06-07 16:53:07,True
2646,5400.0,Mostrador,2025-06-07 16:49:05,2025-06-07 16:49:05,True
2645,12000.0,Mostrador,2025-06-07 16:27:11,2025-06-07 16:27:11,True
2644,7800.0,Mostrador,2025-06-07 16:04:03,2025-06-07 16:04:03,True
2643,3900.0,Mostrador,2025-06-07 14:13:33,2025-06-07 14:13:33,True
2642,5600.0,Mostrador,2025-06-07 14:04:54,2025-06-07 14:04:54,True
2641,8600.0,Mostrador,2025-06-07 13:30:17,2025-06-07 13:30:17,True
2640,2800.0,Mostrador,2025-06-07 12:45:32,2025-06-07 12:45:32,True
2639,0.0,Mostrador,2025-06-07 12:33:26,2025-06-07 12:33:26,True
2638,9500.0,Local,2025-06-07 12:21:41,2025-06-07 12:21:41,True
2637,6000.0,Local,2025-06-07 12:17:22,2025-06-07 12:17:22,True
2636,16200.0,Mostrador,2025-06-07 12:12:46,2025-06-07 12:12:46,True
2635,6100.0,Mostrador,2025-06-07 11:59:26,2025-06-07 11:59:26,True
2634,17200.0,Local,2025-06-07 11:51:03,2025-06-07 11:51:03,True
2633,3300.0,Mostrador,2025-06-07 11:33:54,2025-06-07 11:33:54,True
2632,8500.0,Local,2025-06-07 11:25:08,2025-06-07 11:25:08,True
2631,7800.0,Mostrador,2025-06-07 11:21:15,2025-06-07 11:21:15,True
2630,0.0,Mostrador,2025-06-07 11:13:31,2025-06-07 11:13:31,True
2629,0.0,Mostrador,2025-06-07 10:54:37,2025-06-07 10:54:37,True
2628,2600.0,Mostrador,2025-06-07 10:53:54,2025-06-07 10:53:54,True
2627,6000.0,Mostrador,2025-06-07 10:42:34,2025-06-07 10:42:34,True
2626,8400.0,Mostrador,2025-06-07 10:38:19,2025-06-07 10:38:19,True
2625,5800.0,Mostrador,2025-06-07 10:35:58,2025-06-07 10:35:58,True
2624,4500.0,Mostrador,2025-06-07 10:34:12,2025-06-07 10:34:12,True
2623,11000.0,Mostrador,2025-06-07 10:33:28,2025-06-07 10:33:28,True
2622,3300.0,Mostrador,2025-06-07 10:18:33,2025-06-07 10:18:33,True
2621,16800.0,Local,2025-06-07 10:16:55,2025-06-07 10:16:55,True
2620,11600.0,Mostrador,2025-06-07 10:05:13,2025-06-07 10:05:13,True
2619,14400.0,Local,2025-06-07 09:47:06,2025-06-07 09:47:06,True
2618,9300.0,Mostrador,2025-06-07 09:40:15,2025-06-07 09:40:15,True
2617,16500.0,Mostrador,2025-06-07 09:37:05,2025-06-07 09:37:05,True
2616,3900.0,Mostrador,2025-06-07 09:29:32,2025-06-07 09:29:32,True
2615,5400.0,Mostrador,2025-06-07 09:23:12,2025-06-07 09:23:12,True
2614,29300.0,Local,2025-06-07 09:18:56,2025-06-07 09:18:56,True
2613,3900.0,Mostrador,2025-06-07 09:15:07,2025-06-07 09:15:07,True
2612,7300.0,Mostrador,2025-06-07 09:14:15,2025-06-07 09:14:15,True
2611,9300.0,Mostrador,2025-06-07 09:08:28,2025-06-07 09:08:28,True
2610,11600.0,Local,2025-06-06 19:19:41,2025-06-06 19:19:41,True
2609,15800.0,Mostrador,2025-06-06 19:05:32,2025-06-06 19:05:32,True
2608,10200.0,Local,2025-06-06 19:03:24,2025-06-06 19:03:24,True
2607,5800.0,Local,2025-06-06 18:52:59,2025-06-06 18:52:59,True
2606,13500.0,Mostrador,2025-06-06 18:46:35,2025-06-06 18:46:35,True
2605,6500.0,Mostrador,2025-06-06 18:41:36,2025-06-06 18:41:36,True
2604,11200.0,Mostrador,2025-06-06 18:30:07,2025-06-06 18:30:07,True
2603,5900.0,Local,2025-06-06 18:28:08,2025-06-06 18:28:08,True
2602,12900.0,Mostrador,2025-06-06 18:25:30,2025-06-06 18:25:30,True
2601,15200.0,Local,2025-06-06 18:13:50,2025-06-06 18:13:50,True
2600,9700.0,Mostrador,2025-06-06 18:03:06,2025-06-06 18:03:06,True
2599,2800.0,Mostrador,2025-06-06 17:50:25,2025-06-06 17:50:25,True
2598,27500.0,Mostrador,2025-06-06 17:48:20,2025-06-06 17:48:20,True
2597,10400.0,Mostrador,2025-06-06 17:41:46,2025-06-06 17:41:46,True
2596,4700.0,Local,2025-06-06 17:41:15,2025-06-06 17:41:15,True
2595,8200.0,Mostrador,2025-06-06 17:36:17,2025-06-06 17:36:17,True
2594,14200.0,Local,2025-06-06 17:28:35,2025-06-06 17:28:35,True
2593,10200.0,Local,2025-06-06 17:25:16,2025-06-06 17:25:16,True
2592,9900.0,Mostrador,2025-06-06 17:13:07,2025-06-06 17:13:07,True
2591,15200.0,Local,2025-06-06 17:03:32,2025-06-06 17:03:32,True
2590,3300.0,Mostrador,2025-06-06 17:03:19,2025-06-06 17:03:19,True
2589,6000.0,Mostrador,2025-06-06 16:57:05,2025-06-06 16:57:05,True
2588,10000.0,Mostrador,2025-06-06 16:51:49,2025-06-06 16:51:49,True
2587,4800.0,Mostrador,2025-06-06 16:44:50,2025-06-06 16:44:50,True
2586,4500.0,Mostrador,2025-06-06 16:43:41,2025-06-06 16:43:41,True
2585,25500.0,Local,2025-06-06 16:41:50,2025-06-06 16:41:50,True
2584,7800.0,Mostrador,2025-06-06 16:38:09,2025-06-06 16:38:09,True
2583,14100.0,Local,2025-06-06 16:32:05,2025-06-06 16:32:05,True
2582,5400.0,Mostrador,2025-06-06 16:25:15,2025-06-06 16:25:15,True
2581,2800.0,Local,2025-06-06 16:03:46,2025-06-06 16:03:46,True
2580,6400.0,Mostrador,2025-06-06 16:01:20,2025-06-06 16:01:20,True
2579,8000.0,Local,2025-06-06 16:00:17,2025-06-06 16:00:17,True
2578,11700.0,Mostrador,2025-06-06 15:56:23,2025-06-06 15:56:23,True
2577,3900.0,Mostrador,2025-06-06 15:41:00,2025-06-06 15:41:00,True
2576,8000.0,Mostrador,2025-06-06 15:36:22,2025-06-06 15:36:22,True
2575,9000.0,Mostrador,2025-06-06 15:18:14,2025-06-06 15:18:14,True
2574,4500.0,Mostrador,2025-06-06 14:35:37,2025-06-06 14:35:37,True
2573,6500.0,Mostrador,2025-06-06 14:17:20,2025-06-06 14:17:20,True
2572,7200.0,Local,2025-06-06 14:10:21,2025-06-06 14:10:21,True
2571,7800.0,Mostrador,2025-06-06 14:01:30,2025-06-06 14:01:30,True
2570,2800.0,Mostrador,2025-06-06 13:55:43,2025-06-06 13:55:43,True
2569,3900.0,Mostrador,2025-06-06 13:39:00,2025-06-06 13:39:00,True
2568,17200.0,Local,2025-06-06 13:34:47,2025-06-06 13:34:47,True
2567,3300.0,Local,2025-06-06 13:32:22,2025-06-06 13:32:22,True
2566,6000.0,Mostrador,2025-06-06 12:28:30,2025-06-06 12:28:30,True
2565,0.0,Mostrador,2025-06-06 12:23:27,2025-06-06 12:23:27,True
2564,0.0,Mostrador,2025-06-06 12:22:33,2025-06-06 12:22:33,True
2563,10400.0,Mostrador,2025-06-06 12:14:51,2025-06-06 12:14:51,True
2562,5200.0,Mostrador,2025-06-06 11:57:02,2025-06-06 11:57:02,True
2561,7800.0,Local,2025-06-06 11:42:25,2025-06-06 11:42:25,True
2560,6500.0,Mostrador,2025-06-06 11:16:25,2025-06-06 11:16:25,True
2559,5200.0,Mostrador,2025-06-06 10:44:49,2025-06-06 10:44:49,True
2558,4500.0,Mostrador,2025-06-06 10:38:47,2025-06-06 10:38:47,True
2557,4600.0,Local,2025-06-06 10:38:00,2025-06-06 10:38:00,True
2556,3300.0,Mostrador,2025-06-06 09:57:57,2025-06-06 09:57:57,True
2555,3300.0,Local,2025-06-06 09:56:02,2025-06-06 09:56:02,True
2554,3900.0,Mostrador,2025-06-06 09:42:12,2025-06-06 09:42:12,True
2553,10800.0,Local,2025-06-06 09:39:35,2025-06-06 09:39:35,True
2552,7800.0,Mostrador,2025-06-06 09:10:17,2025-06-06 09:10:17,True
2551,2800.0,Mostrador,2025-06-06 08:59:42,2025-06-06 08:59:42,True
2550,6000.0,Local,2025-06-06 08:46:24,2025-06-06 08:46:24,True
2549,16200.0,Local,2025-06-06 08:45:42,2025-06-06 08:45:42,True
2548,3900.0,Local,2025-06-06 08:34:50,2025-06-06 08:34:50,True
2547,3900.0,Mostrador,2025-06-06 08:34:45,2025-06-06 08:34:45,True
2546,5400.0,Mostrador,2025-06-06 08:17:02,2025-06-06 08:17:02,True
2545,31800.0,Mostrador,2025-06-06 08:15:06,2025-06-06 08:15:06,True
2544,9900.0,Mostrador,2025-06-06 08:04:39,2025-06-06 08:04:39,True
2543,5700.0,Mostrador,2025-06-06 08:01:29,2025-06-06 08:01:29,True
2542,1300.0,Mostrador,2025-06-06 07:59:56,2025-06-06 07:59:56,True
2541,3900.0,Mostrador,2025-06-06 07:52:59,2025-06-06 07:52:59,True
2540,3900.0,Mostrador,2025-06-06 07:48:39,2025-06-06 07:48:39,True
2539,2800.0,Mostrador,2025-06-05 19:16:40,2025-06-05 19:16:40,True
2538,0.0,Mostrador,2025-06-05 19:16:12,2025-06-05 19:16:12,True
2537,0.0,Mostrador,2025-06-05 19:03:52,2025-06-05 19:03:52,True
2536,3300.0,Mostrador,2025-06-05 18:44:22,2025-06-05 18:44:22,True
2535,15100.0,Local,2025-06-05 18:37:58,2025-06-05 18:37:58,True
2534,4100.0,Mostrador,2025-06-05 18:35:39,2025-06-05 18:35:39,True
2533,5200.0,Mostrador,2025-06-05 18:34:15,2025-06-05 18:34:15,True
2532,7400.0,Mostrador,2025-06-05 18:24:05,2025-06-05 18:24:05,True
2531,15600.0,Mostrador,2025-06-05 18:10:54,2025-06-05 18:10:54,True
2530,3900.0,Mostrador,2025-06-05 18:04:40,2025-06-05 18:04:40,True
2529,7800.0,Mostrador,2025-06-05 17:51:18,2025-06-05 17:51:18,True
2528,6000.0,Mostrador,2025-06-05 17:50:12,2025-06-05 17:50:12,True
2527,3900.0,Mostrador,2025-06-05 17:41:34,2025-06-05 17:41:34,True
2526,10800.0,Mostrador,2025-06-05 17:33:47,2025-06-05 17:33:47,True
2525,13100.0,Mostrador,2025-06-05 17:30:11,2025-06-05 17:30:11,True
2524,6300.0,Local,2025-06-05 17:26:44,2025-06-05 17:26:44,True
2523,5200.0,Local,2025-06-05 17:25:28,2025-06-05 17:25:28,True
2522,3900.0,Mostrador,2025-06-05 17:21:07,2025-06-05 17:21:07,True
2521,4500.0,Mostrador,2025-06-05 17:18:59,2025-06-05 17:18:59,True
2520,3900.0,Mostrador,2025-06-05 17:07:08,2025-06-05 17:07:08,True
2519,4200.0,Local,2025-06-05 17:02:47,2025-06-05 17:02:47,True
2518,30700.0,Local,2025-06-05 16:59:01,2025-06-05 16:59:01,True
2517,3900.0,Mostrador,2025-06-05 16:58:54,2025-06-05 16:58:54,True
2516,11700.0,Mostrador,2025-06-05 16:45:12,2025-06-05 16:45:12,True
2515,4600.0,Mostrador,2025-06-05 16:40:59,2025-06-05 16:40:59,True
2514,15000.0,Mostrador,2025-06-05 16:39:34,2025-06-05 16:39:34,True
2513,4500.0,Mostrador,2025-06-05 16:33:02,2025-06-05 16:33:02,True
2512,3900.0,Mostrador,2025-06-05 16:22:06,2025-06-05 16:22:06,True
2511,3900.0,Mostrador,2025-06-05 16:03:29,2025-06-05 16:03:29,True
2510,3300.0,Mostrador,2025-06-05 16:00:03,2025-06-05 16:00:03,True
2509,7300.0,Local,2025-06-05 15:56:19,2025-06-05 15:56:19,True
2508,2600.0,Mostrador,2025-06-05 15:16:29,2025-06-05 15:16:29,True
2507,0.0,Mostrador,2025-06-05 15:00:08,2025-06-05 15:00:08,True
2506,0.0,Local,2025-06-05 14:34:53,2025-06-05 14:34:53,True
2505,13600.0,Local,2025-06-05 13:47:02,2025-06-05 13:47:02,True
2504,12900.0,Mostrador,2025-06-05 13:41:44,2025-06-05 13:41:44,True
2503,3900.0,Mostrador,2025-06-05 13:37:21,2025-06-05 13:37:21,True
