idVenta,idProducto,cantidad,precio,costo,cancelada,idDetalle,creacion,actualizacion,activo
2647,CAF007,2,9000,2934.42,False,5271,2025-06-07 16:53:07,2025-06-07 16:53:07,True
2648,DUL002,1,3900,1000.0,False,5272,2025-06-07 16:56:02,2025-06-07 16:56:02,True
2649,CAF023,1,23000,12463.0,False,5273,2025-06-07 16:58:46,2025-06-07 16:58:46,True
2650,DUL013,1,4100,1500.0,False,5274,2025-06-07 17:01:48,2025-06-07 17:01:48,True
2650,DUL001,2,2600,1000.0,False,5275,2025-06-07 17:01:48,2025-06-07 17:01:48,True
2651,CAF001,1,3900,1155.47,False,5276,2025-06-07 17:19:33,2025-06-07 17:19:33,True
2652,SAL001,5,13000,4900.0,False,5277,2025-06-07 17:20:52,2025-06-07 17:20:52,True
2653,DUL002,1,3900,1000.0,False,5278,2025-06-07 17:22:51,2025-06-07 17:22:51,True
2653,DUL007,1,4500,1800.0,False,5279,2025-06-07 17:22:51,2025-06-07 17:22:51,True
2654,PRO001,1,6000,2155.47,False,5280,2025-06-07 17:25:51,2025-06-07 17:25:51,True
2655,CAF002,1,3900,1155.47,False,5281,2025-06-07 17:26:40,2025-06-07 17:26:40,True
2656,DUL001,4,5200,2000.0,False,5282,2025-06-07 17:27:26,2025-06-07 17:27:26,True
2656,DUL002,1,3900,1000.0,False,5283,2025-06-07 17:27:26,2025-06-07 17:27:26,True
2657,DUL001,1,1300,500.0,False,5284,2025-06-07 17:31:11,2025-06-07 17:31:11,True
2657,DUL005,1,3000,1400.0,False,5285,2025-06-07 17:31:11,2025-06-07 17:31:11,True
2657,CAF003,2,6600,1981.25,False,5286,2025-06-07 17:31:11,2025-06-07 17:31:11,True
2658,CAF001,2,7800,2310.94,False,5287,2025-06-07 17:37:26,2025-06-07 17:37:26,True
2659,CAF006,1,2800,844.66,False,5288,2025-06-07 17:42:32,2025-06-07 17:42:32,True
2659,CAF020,1,4700,1155.47,False,5289,2025-06-07 17:42:32,2025-06-07 17:42:32,True
2659,SAL002,2,12600,3910.75,False,5290,2025-06-07 17:42:32,2025-06-07 17:42:32,True
2660,DUL003,1,3500,800.0,False,5291,2025-06-07 17:52:48,2025-06-07 17:52:48,True
2660,ADI002,1,1200,938.6,False,5292,2025-06-07 17:52:48,2025-06-07 17:52:48,True
2660,CAF015,1,4500,1378.73,False,5293,2025-06-07 17:52:48,2025-06-07 17:52:48,True
2661,DUL002,1,3900,1000.0,False,5294,2025-06-07 17:55:59,2025-06-07 17:55:59,True
2661,DUL008,1,4500,1600.0,False,5295,2025-06-07 17:55:59,2025-06-07 17:55:59,True
2662,SAL001,1,2600,980.0,False,5296,2025-06-07 18:14:52,2025-06-07 18:14:52,True
2662,DUL003,3,10500,2400.0,False,5297,2025-06-07 18:14:52,2025-06-07 18:14:52,True
2662,CAF002,1,3900,1155.47,False,5298,2025-06-07 18:14:52,2025-06-07 18:14:52,True
2663,SAL001,1,2600,980.0,False,5299,2025-06-07 18:14:55,2025-06-07 18:14:55,True
2663,SAL001,1,2600,980.0,False,5300,2025-06-07 18:14:55,2025-06-07 18:14:55,True
2663,CAF005,1,3300,990.63,False,5301,2025-06-07 18:14:55,2025-06-07 18:14:55,True
2664,CAF012,1,2800,844.66,False,5302,2025-06-07 19:16:04,2025-06-07 19:16:04,True
2665,SAL005,1,4900,2004.15,False,5303,2025-06-08 09:03:26,2025-06-08 09:03:26,True
2665,PRO004,1,6500,726.0,False,5304,2025-06-08 09:03:26,2025-06-08 09:03:26,True
2665,CAF003,1,3300,990.63,False,5305,2025-06-08 09:03:26,2025-06-08 09:03:26,True
2666,DUL001,2,2600,1000.0,False,5306,2025-06-08 09:17:01,2025-06-08 09:17:01,True
2666,DUL004,1,4500,2100.0,False,5307,2025-06-08 09:17:01,2025-06-08 09:17:01,True
2666,DUL005,1,3000,1400.0,False,5308,2025-06-08 09:17:01,2025-06-08 09:17:01,True
2667,CAF001,1,3900,1155.47,False,5309,2025-06-08 09:28:23,2025-06-08 09:28:23,True
2669,DUL001,2,2600,1000.0,False,5310,2025-06-08 10:11:58,2025-06-08 10:11:58,True
2670,ADI002,1,1200,938.6,False,5311,2025-06-08 10:12:33,2025-06-08 10:12:33,True
2670,CAF011,1,2800,746.66,False,5312,2025-06-08 10:12:33,2025-06-08 10:12:33,True
2670,CAF002,1,3900,1155.47,False,5313,2025-06-08 10:12:33,2025-06-08 10:12:33,True
2671,SAL001,1,2600,980.0,False,5314,2025-06-08 10:38:00,2025-06-08 10:38:00,True
2671,CAF006,1,2800,844.66,False,5315,2025-06-08 10:38:00,2025-06-08 10:38:00,True
2672,DUL001,4,5200,2000.0,False,5316,2025-06-08 10:39:33,2025-06-08 10:39:33,True
2673,DUL005,1,3000,1400.0,False,5317,2025-06-08 10:40:38,2025-06-08 10:40:38,True
2673,DUL001,1,1300,500.0,False,5318,2025-06-08 10:40:38,2025-06-08 10:40:38,True
2673,CAF001,1,3900,1155.47,False,5319,2025-06-08 10:40:38,2025-06-08 10:40:38,True
2674,CAF001,1,3900,1155.47,False,5320,2025-06-08 10:59:47,2025-06-08 10:59:47,True
2674,CAF006,1,2800,844.66,False,5321,2025-06-08 10:59:47,2025-06-08 10:59:47,True
2675,SAL005,1,4900,2004.15,False,5322,2025-06-08 11:07:43,2025-06-08 11:07:43,True
2675,CAF001,1,3900,1155.47,False,5323,2025-06-08 11:07:43,2025-06-08 11:07:43,True
2676,DUL001,2,2600,1000.0,False,5324,2025-06-08 11:22:18,2025-06-08 11:22:18,True
2676,DUL006,1,3900,1000.0,False,5325,2025-06-08 11:22:18,2025-06-08 11:22:18,True
2677,PRO001,2,12000,4310.94,False,5326,2025-06-08 11:25:33,2025-06-08 11:25:33,True
2678,CAF002,1,3900,1155.47,False,5327,2025-06-08 11:31:15,2025-06-08 11:31:15,True
2679,DUL005,1,3000,1400.0,False,5328,2025-06-08 11:44:12,2025-06-08 11:44:12,True
2679,CAF013,1,2800,844.66,False,5329,2025-06-08 11:44:12,2025-06-08 11:44:12,True
2679,CAF012,1,2500,844.66,False,5330,2025-06-08 11:44:12,2025-06-08 11:44:12,True
2679,DUL008,1,4500,1600.0,False,5331,2025-06-08 11:44:12,2025-06-08 11:44:12,True
2679,CAF012,1,2800,844.66,True,5332,2025-06-08 11:44:12,2025-06-08 11:44:12,True
2680,DUL001,4,5200,2000.0,False,5333,2025-06-08 11:46:30,2025-06-08 11:46:30,True
2681,CAF015,1,4500,1378.73,False,5334,2025-06-08 11:57:43,2025-06-08 11:57:43,True
2681,CAF014,1,4500,1321.43,False,5335,2025-06-08 11:57:43,2025-06-08 11:57:43,True
2681,DUL004,1,4500,2100.0,False,5336,2025-06-08 11:57:43,2025-06-08 11:57:43,True
2681,DUL008,1,4500,1600.0,False,5337,2025-06-08 11:57:43,2025-06-08 11:57:43,True
2682,CAF001,1,3900,1155.47,False,5338,2025-06-08 12:35:38,2025-06-08 12:35:38,True
2682,DUL010,1,3900,1000.0,False,5339,2025-06-08 12:35:38,2025-06-08 12:35:38,True
2683,DUL002,1,3900,1000.0,False,5340,2025-06-08 12:36:28,2025-06-08 12:36:28,True
2683,DUL003,1,3500,800.0,False,5341,2025-06-08 12:36:28,2025-06-08 12:36:28,True
2683,DUL010,1,3900,1000.0,False,5342,2025-06-08 12:36:28,2025-06-08 12:36:28,True
2683,DUL006,1,3900,1000.0,False,5343,2025-06-08 12:36:28,2025-06-08 12:36:28,True
2684,SAL004,2,5600,1604.15,False,5344,2025-06-08 12:57:12,2025-06-08 12:57:12,True
2684,CAF005,1,3300,990.63,False,5345,2025-06-08 12:57:12,2025-06-08 12:57:12,True
2685,SAL001,1,2600,980.0,False,5346,2025-06-08 13:22:20,2025-06-08 13:22:20,True
2685,DUL006,1,3900,1000.0,False,5347,2025-06-08 13:22:20,2025-06-08 13:22:20,True
2686,DUL002,1,3900,1000.0,False,5348,2025-06-08 13:34:26,2025-06-08 13:34:26,True
2687,CAF013,1,2800,844.66,False,5349,2025-06-08 14:10:00,2025-06-08 14:10:00,True
2688,CAF005,1,3300,990.63,False,5350,2025-06-08 14:10:05,2025-06-08 14:10:05,True
2688,CAF003,1,3300,990.63,False,5351,2025-06-08 14:10:05,2025-06-08 14:10:05,True
2689,DUL004,1,4500,2100.0,False,5352,2025-06-08 15:09:56,2025-06-08 15:09:56,True
2689,DUL001,6,7800,3000.0,False,5353,2025-06-08 15:09:56,2025-06-08 15:09:56,True
2690,DUL005,1,3000,1400.0,False,5354,2025-06-08 15:27:34,2025-06-08 15:27:34,True
2690,DUL003,1,3500,800.0,False,5355,2025-06-08 15:27:34,2025-06-08 15:27:34,True
2690,SAL001,2,5200,1960.0,False,5356,2025-06-08 15:27:34,2025-06-08 15:27:34,True
2691,DUL010,1,3900,1000.0,False,5357,2025-06-08 15:40:42,2025-06-08 15:40:42,True
2691,SAL001,1,2600,980.0,False,5358,2025-06-08 15:40:42,2025-06-08 15:40:42,True
2691,CAF022,1,4300,1155.47,False,5359,2025-06-08 15:40:42,2025-06-08 15:40:42,True
2691,CAF018,1,4700,1155.47,False,5360,2025-06-08 15:40:42,2025-06-08 15:40:42,True
2692,DUL001,4,5200,2000.0,False,5361,2025-06-08 15:50:11,2025-06-08 15:50:11,True
2693,SIN001,1,3900,1305.0,False,5362,2025-06-08 16:02:52,2025-06-08 16:02:52,True
2693,SIN003,1,4400,2196.0,False,5363,2025-06-08 16:02:52,2025-06-08 16:02:52,True
2693,DUL001,4,5200,2000.0,False,5364,2025-06-08 16:02:52,2025-06-08 16:02:52,True
2693,SIN003,2,8800,4392.0,True,5365,2025-06-08 16:02:52,2025-06-08 16:02:52,True
2694,CAF001,1,3900,1155.47,False,5366,2025-06-08 16:18:58,2025-06-08 16:18:58,True
2695,DUL006,1,3900,1000.0,False,5367,2025-06-08 16:24:51,2025-06-08 16:24:51,True
2695,CAF003,1,3300,990.63,False,5368,2025-06-08 16:24:51,2025-06-08 16:24:51,True
2695,CAF013,1,2800,844.66,False,5369,2025-06-08 16:24:51,2025-06-08 16:24:51,True
2696,DUL004,1,4500,2100.0,False,5370,2025-06-08 16:27:04,2025-06-08 16:27:04,True
2696,DUL002,1,3900,1000.0,False,5371,2025-06-08 16:27:04,2025-06-08 16:27:04,True
2696,CAF004,1,3900,1155.47,False,5372,2025-06-08 16:27:04,2025-06-08 16:27:04,True
2696,CAF014,1,4500,1321.43,False,5373,2025-06-08 16:27:04,2025-06-08 16:27:04,True
2696,CAF002,1,3900,1155.47,False,5374,2025-06-08 16:27:04,2025-06-08 16:27:04,True
2696,DUL006,1,3900,1000.0,False,5375,2025-06-08 16:27:04,2025-06-08 16:27:04,True
2696,SAL005,1,4900,2004.15,False,5376,2025-06-08 16:27:04,2025-06-08 16:27:04,True
2696,DUL004,1,4500,2100.0,False,5377,2025-06-08 16:27:04,2025-06-08 16:27:04,True
2697,CAF002,2,7800,2310.94,False,5378,2025-06-08 16:27:12,2025-06-08 16:27:12,True
2698,DUL003,1,3500,800.0,False,5379,2025-06-08 16:47:54,2025-06-08 16:47:54,True
2698,CAF015,1,4500,1378.73,False,5380,2025-06-08 16:47:54,2025-06-08 16:47:54,True
2698,CAF009,1,4500,1320.01,False,5381,2025-06-08 16:47:54,2025-06-08 16:47:54,True
2699,DUL007,1,4500,1800.0,False,5382,2025-06-08 17:02:07,2025-06-08 17:02:07,True
2699,DUL008,1,4500,1600.0,False,5383,2025-06-08 17:02:07,2025-06-08 17:02:07,True
2699,DUL005,1,3000,1400.0,False,5384,2025-06-08 17:02:07,2025-06-08 17:02:07,True
2700,DUL001,1,1300,500.0,False,5385,2025-06-08 17:05:13,2025-06-08 17:05:13,True
2700,SAL001,2,5200,1960.0,False,5386,2025-06-08 17:05:13,2025-06-08 17:05:13,True
2700,DUL003,1,3500,800.0,False,5387,2025-06-08 17:05:13,2025-06-08 17:05:13,True
2701,DUL009,1,4500,1200.0,False,5388,2025-06-08 17:07:32,2025-06-08 17:07:32,True
2701,DUL007,1,4500,1800.0,False,5389,2025-06-08 17:07:32,2025-06-08 17:07:32,True
2702,CAF001,1,3900,1155.47,False,5390,2025-06-08 17:09:28,2025-06-08 17:09:28,True
2702,DUL001,1,1300,500.0,False,5391,2025-06-08 17:09:28,2025-06-08 17:09:28,True
2702,DUL003,1,3500,800.0,False,5392,2025-06-08 17:09:28,2025-06-08 17:09:28,True
2703,DUL001,2,2600,1000.0,False,5393,2025-06-08 17:11:07,2025-06-08 17:11:07,True
2703,DUL002,1,3900,1000.0,False,5394,2025-06-08 17:11:07,2025-06-08 17:11:07,True
2704,CAF002,1,3900,1155.47,False,5395,2025-06-08 17:14:30,2025-06-08 17:14:30,True
2704,PRO001,1,6000,2155.47,False,5396,2025-06-08 17:14:30,2025-06-08 17:14:30,True
2705,PRO001,2,12000,4310.94,False,5397,2025-06-08 17:27:53,2025-06-08 17:27:53,True
2706,DUL005,1,3000,1400.0,False,5398,2025-06-08 17:34:16,2025-06-08 17:34:16,True
2706,DUL001,1,1300,500.0,False,5399,2025-06-08 17:34:16,2025-06-08 17:34:16,True
2706,CAF001,1,3900,1155.47,False,5400,2025-06-08 17:34:16,2025-06-08 17:34:16,True
2707,DUL004,1,4500,2100.0,False,5401,2025-06-08 18:05:20,2025-06-08 18:05:20,True
2707,DUL003,1,3500,800.0,False,5402,2025-06-08 18:05:20,2025-06-08 18:05:20,True
2707,DUL002,1,3900,1000.0,False,5403,2025-06-08 18:05:20,2025-06-08 18:05:20,True
2707,CAF003,1,3300,990.63,False,5404,2025-06-08 18:05:20,2025-06-08 18:05:20,True
2708,CAF007,1,4500,1467.21,False,5405,2025-06-08 18:10:24,2025-06-08 18:10:24,True
2708,CAF009,1,4500,1320.01,False,5406,2025-06-08 18:10:24,2025-06-08 18:10:24,True
2708,SAL005,1,4900,2004.15,False,5407,2025-06-08 18:10:24,2025-06-08 18:10:24,True
2708,DUL007,1,4500,1800.0,False,5408,2025-06-08 18:10:24,2025-06-08 18:10:24,True
2709,DUL001,2,2600,1000.0,False,5409,2025-06-08 18:13:14,2025-06-08 18:13:14,True
2709,DUL003,1,3500,800.0,False,5410,2025-06-08 18:13:14,2025-06-08 18:13:14,True
2710,CAF001,1,3500,1155.47,False,5411,2025-06-08 18:17:31,2025-06-08 18:17:31,True
2710,CAF005,1,3300,990.63,False,5412,2025-06-08 18:17:31,2025-06-08 18:17:31,True
2710,DUL011,1,4100,1500.0,False,5413,2025-06-08 18:17:31,2025-06-08 18:17:31,True
2711,CAF007,1,4500,1467.21,False,5414,2025-06-08 18:30:54,2025-06-08 18:30:54,True
2711,CAF015,1,4500,1378.73,False,5415,2025-06-08 18:30:54,2025-06-08 18:30:54,True
2711,DUL007,1,4500,1800.0,False,5416,2025-06-08 18:30:54,2025-06-08 18:30:54,True
2711,DUL001,1,1300,500.0,False,5417,2025-06-08 18:30:54,2025-06-08 18:30:54,True
2712,DUL002,1,3900,1000.0,False,5418,2025-06-08 18:36:14,2025-06-08 18:36:14,True
2712,SAL005,2,9800,4008.3,False,5419,2025-06-08 18:36:14,2025-06-08 18:36:14,True
2712,CAF001,1,3900,1155.47,False,5420,2025-06-08 18:36:14,2025-06-08 18:36:14,True
2712,CAF002,1,3900,1155.47,False,5421,2025-06-08 18:36:14,2025-06-08 18:36:14,True
2713,CAF007,2,9000,2934.42,False,5422,2025-06-08 18:39:19,2025-06-08 18:39:19,True
2713,ADI001,2,3000,348.0,False,5423,2025-06-08 18:39:19,2025-06-08 18:39:19,True
2713,ADI003,2,2400,877.2,False,5424,2025-06-08 18:39:19,2025-06-08 18:39:19,True
2714,SAL001,1,2600,980.0,False,5425,2025-06-08 18:44:34,2025-06-08 18:44:34,True
2714,CAF002,2,7800,2310.94,False,5426,2025-06-08 18:44:34,2025-06-08 18:44:34,True
2715,CAF002,1,3900,1155.47,False,5427,2025-06-08 18:48:22,2025-06-08 18:48:22,True
2715,DUL006,1,3900,1000.0,False,5428,2025-06-08 18:48:22,2025-06-08 18:48:22,True
2716,DUL001,2,2600,1000.0,False,5429,2025-06-08 18:51:47,2025-06-08 18:51:47,True
2717,DUL001,1,1300,500.0,False,5430,2025-06-08 18:54:15,2025-06-08 18:54:15,True
2717,DUL004,1,4500,2100.0,False,5431,2025-06-08 18:54:15,2025-06-08 18:54:15,True
2718,DUL001,1,1300,500.0,False,5432,2025-06-09 07:39:48,2025-06-09 07:39:48,True
2718,CAF008,1,3900,1155.47,False,5433,2025-06-09 07:39:48,2025-06-09 07:39:48,True
2719,DUL004,1,4500,2100.0,False,5434,2025-06-09 07:40:52,2025-06-09 07:40:52,True
2720,CAF011,1,2800,746.66,False,5435,2025-06-09 08:24:04,2025-06-09 08:24:04,True
2721,CAF004,2,7800,2310.94,False,5436,2025-06-09 08:26:33,2025-06-09 08:26:33,True
2722,CAF001,1,3900,1155.47,False,5437,2025-06-09 08:32:19,2025-06-09 08:32:19,True
2723,CAF006,1,2800,844.66,False,5438,2025-06-09 08:34:18,2025-06-09 08:34:18,True
2724,SAL001,1,0,980.0,False,5439,2025-06-09 08:39:36,2025-06-09 08:39:36,True
2724,DUL001,2,0,1000.0,False,5440,2025-06-09 08:39:36,2025-06-09 08:39:36,True
2725,CAF001,1,3900,1155.47,False,5441,2025-06-09 08:43:44,2025-06-09 08:43:44,True
2726,CAF001,1,3900,1155.47,False,5442,2025-06-09 08:46:21,2025-06-09 08:46:21,True
2727,SAL001,1,2600,980.0,False,5443,2025-06-09 09:02:24,2025-06-09 09:02:24,True
2727,DUL001,4,5200,2000.0,False,5444,2025-06-09 09:02:24,2025-06-09 09:02:24,True
2728,DUL005,1,3000,1400.0,False,5445,2025-06-09 09:12:18,2025-06-09 09:12:18,True
2728,CAF013,1,2800,844.66,False,5446,2025-06-09 09:12:18,2025-06-09 09:12:18,True
2729,PRO001,1,6000,2155.47,False,5447,2025-06-09 09:51:01,2025-06-09 09:51:01,True
2730,PRO001,1,6000,2155.47,False,5448,2025-06-09 09:53:42,2025-06-09 09:53:42,True
2731,ADI001,1,1500,174.0,False,5449,2025-06-09 09:54:36,2025-06-09 09:54:36,True
2731,CAF001,1,3900,1155.47,False,5450,2025-06-09 09:54:36,2025-06-09 09:54:36,True
2732,ADI001,1,1500,174.0,False,5451,2025-06-09 09:57:04,2025-06-09 09:57:04,True
2732,PRO001,1,6000,2155.47,False,5452,2025-06-09 09:57:04,2025-06-09 09:57:04,True
2734,CAF001,1,3900,1155.47,False,5453,2025-06-09 10:10:07,2025-06-09 10:10:07,True
2734,DUL005,1,3000,1400.0,False,5454,2025-06-09 10:10:07,2025-06-09 10:10:07,True
2735,DUL001,1,1300,500.0,False,5455,2025-06-09 10:10:50,2025-06-09 10:10:50,True
2735,CAF002,1,3900,1155.47,False,5456,2025-06-09 10:10:50,2025-06-09 10:10:50,True
2737,DUL001,1,1300,500.0,False,5457,2025-06-09 10:11:54,2025-06-09 10:11:54,True
2737,CAF005,1,3300,990.63,False,5458,2025-06-09 10:11:54,2025-06-09 10:11:54,True
2738,SAL005,1,4900,2004.15,False,5459,2025-06-09 10:31:05,2025-06-09 10:31:05,True
2738,SAL001,1,2600,980.0,False,5460,2025-06-09 10:31:05,2025-06-09 10:31:05,True
2738,SAL002,1,6300,1955.38,False,5461,2025-06-09 10:31:05,2025-06-09 10:31:05,True
2738,CAF002,2,7800,2310.94,False,5462,2025-06-09 10:31:05,2025-06-09 10:31:05,True
2739,CAF001,1,3900,1155.47,False,5463,2025-06-09 10:33:52,2025-06-09 10:33:52,True
2740,CAF004,1,3900,1155.47,False,5464,2025-06-09 10:40:45,2025-06-09 10:40:45,True
2740,DUL001,2,2600,1000.0,False,5465,2025-06-09 10:40:45,2025-06-09 10:40:45,True
2740,DUL003,1,3500,800.0,False,5466,2025-06-09 10:40:45,2025-06-09 10:40:45,True
2741,PRO001,1,6000,2155.47,False,5467,2025-06-09 10:51:33,2025-06-09 10:51:33,True
2742,CAF001,1,3900,1155.47,False,5468,2025-06-09 10:51:41,2025-06-09 10:51:41,True
2743,CAF005,1,3300,990.63,False,5469,2025-06-09 11:44:58,2025-06-09 11:44:58,True
2744,DUL001,1,1300,500.0,False,5470,2025-06-09 12:01:54,2025-06-09 12:01:54,True
2744,CAF001,1,3900,1155.47,False,5471,2025-06-09 12:01:54,2025-06-09 12:01:54,True
2745,DUL009,1,4500,1200.0,False,5472,2025-06-09 13:28:28,2025-06-09 13:28:28,True
2746,SAL005,1,0,2004.15,False,5473,2025-06-09 13:37:35,2025-06-09 13:37:35,True
2746,SAL005,1,4900,2004.15,True,5474,2025-06-09 13:37:35,2025-06-09 13:37:35,True
2747,CAF006,1,2800,844.66,False,5475,2025-06-09 13:59:41,2025-06-09 13:59:41,True
2748,PRO001,1,6000,2155.47,False,5476,2025-06-09 14:33:14,2025-06-09 14:33:14,True
2749,CAF014,1,4500,1321.43,False,5477,2025-06-09 15:09:01,2025-06-09 15:09:01,True
2750,DUL007,1,4500,1800.0,False,5478,2025-06-09 15:34:51,2025-06-09 15:34:51,True
2750,CAF002,1,3900,1155.47,False,5479,2025-06-09 15:34:51,2025-06-09 15:34:51,True
2751,CAF004,1,3900,1155.47,False,5480,2025-06-09 15:39:12,2025-06-09 15:39:12,True
2752,DUL001,2,2600,1000.0,False,5481,2025-06-09 16:27:22,2025-06-09 16:27:22,True
2752,DUL002,1,3900,1000.0,False,5482,2025-06-09 16:27:22,2025-06-09 16:27:22,True
2753,DUL004,1,4500,2100.0,False,5483,2025-06-09 16:30:51,2025-06-09 16:30:51,True
2753,DUL006,1,3900,1000.0,False,5484,2025-06-09 16:30:51,2025-06-09 16:30:51,True
2754,DUL001,6,7800,3000.0,False,5485,2025-06-09 16:32:49,2025-06-09 16:32:49,True
2755,DUL004,1,4500,2100.0,False,5486,2025-06-09 16:36:54,2025-06-09 16:36:54,True
2755,BEB002,1,4200,823.73,False,5487,2025-06-09 16:36:54,2025-06-09 16:36:54,True
2755,PRO001,2,12000,4310.94,False,5488,2025-06-09 16:36:54,2025-06-09 16:36:54,True
2756,DUL001,2,2600,1000.0,False,5489,2025-06-09 16:40:27,2025-06-09 16:40:27,True
2757,CAF003,1,3300,990.63,False,5490,2025-06-09 16:49:45,2025-06-09 16:49:45,True
2758,CAF008,1,3900,1155.47,False,5491,2025-06-09 16:52:48,2025-06-09 16:52:48,True
2758,PRO001,1,6000,2155.47,False,5492,2025-06-09 16:52:48,2025-06-09 16:52:48,True
2759,DUL005,1,3000,1400.0,False,5493,2025-06-09 16:55:53,2025-06-09 16:55:53,True
2760,DUL001,5,6500,2500.0,False,5494,2025-06-09 17:07:36,2025-06-09 17:07:36,True
2761,DUL001,1,0,500.0,False,5495,2025-06-09 17:13:30,2025-06-09 17:13:30,True
2762,DUL006,1,3900,1000.0,False,5496,2025-06-09 17:14:35,2025-06-09 17:14:35,True
2763,DUL004,1,4500,2100.0,False,5497,2025-06-09 17:15:35,2025-06-09 17:15:35,True
2763,ADI003,1,1200,438.6,False,5498,2025-06-09 17:15:35,2025-06-09 17:15:35,True
2763,CAF002,1,3900,1155.47,False,5499,2025-06-09 17:15:35,2025-06-09 17:15:35,True
2764,CAF014,1,4500,1321.43,False,5500,2025-06-09 17:32:48,2025-06-09 17:32:48,True
2765,DUL005,1,3000,1400.0,False,5501,2025-06-09 17:42:16,2025-06-09 17:42:16,True
2765,DUL001,4,5200,2000.0,False,5502,2025-06-09 17:42:16,2025-06-09 17:42:16,True
2766,CAF002,1,3900,1155.47,False,5503,2025-06-09 18:25:15,2025-06-09 18:25:15,True
2767,DUL010,1,3900,1000.0,False,5504,2025-06-09 18:31:41,2025-06-09 18:31:41,True
2767,ADI003,2,2400,877.2,False,5505,2025-06-09 18:31:41,2025-06-09 18:31:41,True
2767,CAF001,2,7800,2310.94,False,5506,2025-06-09 18:31:41,2025-06-09 18:31:41,True
2768,DUL002,1,3900,1000.0,False,5507,2025-06-09 18:50:19,2025-06-09 18:50:19,True
2769,SAL005,1,4900,2004.15,False,5508,2025-06-09 19:01:35,2025-06-09 19:01:35,True
2769,CAF001,1,3900,1155.47,False,5509,2025-06-09 19:01:35,2025-06-09 19:01:35,True
2770,DUL001,3,3900,1500.0,False,5510,2025-06-10 07:43:20,2025-06-10 07:43:20,True
2771,DUL001,1,1300,500.0,False,5511,2025-06-10 07:48:16,2025-06-10 07:48:16,True
2772,SAL001,1,2600,980.0,False,5512,2025-06-10 07:49:40,2025-06-10 07:49:40,True
2773,ADI001,1,1500,174.0,False,5513,2025-06-10 08:17:39,2025-06-10 08:17:39,True
2773,CAF002,1,3900,1155.47,False,5514,2025-06-10 08:17:39,2025-06-10 08:17:39,True
2774,DUL001,1,1300,500.0,False,5515,2025-06-10 08:22:22,2025-06-10 08:22:22,True
2774,CAF001,1,3900,1155.47,False,5516,2025-06-10 08:22:22,2025-06-10 08:22:22,True
2775,DUL001,1,1300,500.0,False,5517,2025-06-10 08:22:30,2025-06-10 08:22:30,True
2775,CAF001,1,3900,1155.47,False,5518,2025-06-10 08:22:30,2025-06-10 08:22:30,True
2777,DUL005,1,3000,1400.0,False,5519,2025-06-10 08:40:12,2025-06-10 08:40:12,True
2777,CAF001,1,3900,1155.47,False,5520,2025-06-10 08:40:12,2025-06-10 08:40:12,True
2778,DUL006,1,3900,1000.0,False,5521,2025-06-10 08:58:13,2025-06-10 08:58:13,True
2778,DUL003,2,7000,1600.0,False,5522,2025-06-10 08:58:13,2025-06-10 08:58:13,True
2779,CAF001,1,3900,1155.47,False,5523,2025-06-10 09:03:55,2025-06-10 09:03:55,True
2780,SAL001,1,2600,980.0,False,5524,2025-06-10 09:07:46,2025-06-10 09:07:46,True
2780,CAF006,1,2800,844.66,False,5525,2025-06-10 09:07:46,2025-06-10 09:07:46,True
2781,CAF004,1,3900,1155.47,False,5526,2025-06-10 09:12:16,2025-06-10 09:12:16,True
2782,DUL001,1,1300,500.0,False,5527,2025-06-10 09:21:43,2025-06-10 09:21:43,True
2782,ADI001,1,1500,174.0,False,5528,2025-06-10 09:21:43,2025-06-10 09:21:43,True
2782,CAF001,2,7800,2310.94,False,5529,2025-06-10 09:21:43,2025-06-10 09:21:43,True
2783,DUL001,3,0,1500.0,False,5530,2025-06-10 09:35:39,2025-06-10 09:35:39,True
2784,PRO001,1,6000,2155.47,False,5531,2025-06-10 09:42:06,2025-06-10 09:42:06,True
2785,DUL005,2,6000,2800.0,False,5532,2025-06-10 10:01:15,2025-06-10 10:01:15,True
2785,CAF008,2,7800,2310.94,False,5533,2025-06-10 10:01:15,2025-06-10 10:01:15,True
2786,DUL008,1,4500,1600.0,False,5534,2025-06-10 10:51:49,2025-06-10 10:51:49,True
2787,CAF013,1,2800,844.66,False,5535,2025-06-10 10:55:35,2025-06-10 10:55:35,True
2788,DUL001,2,2600,1000.0,False,5536,2025-06-10 11:13:16,2025-06-10 11:13:16,True
2788,CAF003,2,6600,1981.25,False,5537,2025-06-10 11:13:16,2025-06-10 11:13:16,True
2789,DUL001,2,2600,1000.0,False,5538,2025-06-10 11:17:12,2025-06-10 11:17:12,True
2789,CAF002,1,3900,1155.47,False,5539,2025-06-10 11:17:12,2025-06-10 11:17:12,True
2790,DUL004,1,4500,2100.0,False,5540,2025-06-10 11:22:49,2025-06-10 11:22:49,True
2790,DUL005,2,6000,2800.0,False,5541,2025-06-10 11:22:49,2025-06-10 11:22:49,True
2791,SAL002,1,6300,1955.38,False,5542,2025-06-10 11:32:08,2025-06-10 11:32:08,True
2792,DUL001,3,3900,1500.0,False,5543,2025-06-10 11:50:39,2025-06-10 11:50:39,True
2792,SAL005,1,4900,2004.15,False,5544,2025-06-10 11:50:39,2025-06-10 11:50:39,True
2793,DUL001,1,1300,500.0,False,5545,2025-06-10 11:59:04,2025-06-10 11:59:04,True
