6768,DUL008,1,5600,1700.0,No,2025-09-04 09:50:13,2025-09-04 09:50:13,True
6767,CAF001,1,4200,1155.47,No,2025-09-04 09:38:13,2025-09-04 09:38:13,True
6766,SAL001,1,2800,980.0,No,2025-09-04 09:31:32,2025-09-04 09:31:32,True
6765,CAF002,1,4200,1155.47,No,2025-09-04 09:26:51,2025-09-04 09:26:51,True
6764,CAF010,1,3600,990.63,No,2025-09-04 09:25:12,2025-09-04 09:25:12,True
6764,DUL001,1,1400,540.0,No,2025-09-04 09:25:12,2025-09-04 09:25:12,True
6763,BEB003,1,6200,2080.94,No,2025-09-04 09:20:06,2025-09-04 09:20:06,True
6763,PED004,1,0,0.0,No,2025-09-04 09:20:06,2025-09-04 09:20:06,True
6763,PED018,1,0,0.0,No,2025-09-04 09:20:06,2025-09-04 09:20:06,True
6763,SAL002,1,8500,1955.38,No,2025-09-04 09:20:06,2025-09-04 09:20:06,True
6763,PED001,1,0,0.0,No,2025-09-04 09:20:06,2025-09-04 09:20:06,True
6763,PED002,1,0,0.0,No,2025-09-04 09:20:06,2025-09-04 09:20:06,True
6763,PED008,1,0,0.0,No,2025-09-04 09:20:06,2025-09-04 09:20:06,True
6763,DUL004,1,6200,2250.0,No,2025-09-04 09:20:06,2025-09-04 09:20:06,True
6762,CAF002,1,4200,1155.47,No,2025-09-04 09:16:25,2025-09-04 09:16:25,True
6762,SAL001,2,5600,1960.0,No,2025-09-04 09:16:25,2025-09-04 09:16:25,True
6761,PRO001,1,6500,2235.47,No,2025-09-04 08:50:15,2025-09-04 08:50:15,True
6760,SIN002,1,4500,1870.0,No,2025-09-04 08:30:23,2025-09-04 08:30:23,True
6759,DUL002,1,4200,1250.0,No,2025-09-04 08:25:03,2025-09-04 08:25:03,True
6758,CAF004,2,8400,2310.94,No,2025-09-04 08:20:48,2025-09-04 08:20:48,True
6758,ADI001,2,3000,348.0,No,2025-09-04 08:20:48,2025-09-04 08:20:48,True
6757,DUL001,2,2800,1080.0,No,2025-09-04 08:13:13,2025-09-04 08:13:13,True
6756,SAL003,1,6500,2000.0,No,2025-09-04 08:00:39,2025-09-04 08:00:39,True
6756,CAF001,1,4200,1155.47,No,2025-09-04 08:00:39,2025-09-04 08:00:39,True
6755,DUL001,6,8400,3240.0,No,2025-09-03 19:25:28,2025-09-03 19:25:28,True
6754,DUL007,1,4500,2050.0,No,2025-09-03 18:44:44,2025-09-03 18:44:44,True
6753,DUL008,1,5600,1700.0,No,2025-09-03 18:44:07,2025-09-03 18:44:07,True
6753,CAF008,1,5200,1155.47,No,2025-09-03 18:44:07,2025-09-03 18:44:07,True
6752,DUL003,1,3800,1100.0,No,2025-09-03 18:29:24,2025-09-03 18:29:24,True
6752,DUL002,1,4200,1250.0,No,2025-09-03 18:29:24,2025-09-03 18:29:24,True
6751,PRO001,1,6500,2235.47,No,2025-09-03 18:26:40,2025-09-03 18:26:40,True
6750,CAF002,1,4200,1155.47,No,2025-09-03 18:10:09,2025-09-03 18:10:09,True
6749,DUL001,2,2800,1080.0,No,2025-09-03 18:02:20,2025-09-03 18:02:20,True
6748,CAF001,2,8400,2310.94,No,2025-09-03 17:50:33,2025-09-03 17:50:33,True
6748,ADI001,2,3000,348.0,No,2025-09-03 17:50:33,2025-09-03 17:50:33,True
6748,SAL003,1,6500,2000.0,No,2025-09-03 17:50:33,2025-09-03 17:50:33,True
6747,PRO001,1,6500,2235.47,No,2025-09-03 17:42:09,2025-09-03 17:42:09,True
6747,CAF001,1,4200,1155.47,No,2025-09-03 17:42:09,2025-09-03 17:42:09,True
6747,SIN004,1,4500,1956.0,No,2025-09-03 17:42:09,2025-09-03 17:42:09,True
6746,PRE001,1,6500,2682.0,No,2025-09-03 17:40:53,2025-09-03 17:40:53,True
6746,SAL003,2,13000,4000.0,No,2025-09-03 17:40:53,2025-09-03 17:40:53,True
6745,CAF008,1,4200,1155.47,No,2025-09-03 17:32:50,2025-09-03 17:32:50,True
6744,CAF004,1,4200,1155.47,No,2025-09-03 17:14:09,2025-09-03 17:14:09,True
6744,DUL002,1,4200,1250.0,No,2025-09-03 17:14:09,2025-09-03 17:14:09,True
6743,CAF005,1,3600,990.63,No,2025-09-03 16:58:51,2025-09-03 16:58:51,True
6743,DUL001,2,2800,1080.0,No,2025-09-03 16:58:51,2025-09-03 16:58:51,True
6742,DUL003,2,7600,2200.0,No,2025-09-03 16:42:31,2025-09-03 16:42:31,True
6742,DUL006,1,4200,1200.0,No,2025-09-03 16:42:31,2025-09-03 16:42:31,True
6741,PRO001,1,6500,2235.47,No,2025-09-03 16:39:09,2025-09-03 16:39:09,True
6740,DUL012,1,4500,1950.0,No,2025-09-03 16:30:31,2025-09-03 16:30:31,True
6740,SAL001,3,8400,2940.0,No,2025-09-03 16:30:31,2025-09-03 16:30:31,True
6739,CAF009,2,9600,2640.02,No,2025-09-03 16:18:42,2025-09-03 16:18:42,True
6739,ADI002,1,1000,938.6,No,2025-09-03 16:18:42,2025-09-03 16:18:42,True
6738,CAF002,2,8400,2310.94,No,2025-09-03 16:09:15,2025-09-03 16:09:15,True
6738,SAL003,1,6500,2000.0,No,2025-09-03 16:09:15,2025-09-03 16:09:15,True
6738,DUL002,1,4200,1250.0,No,2025-09-03 16:09:15,2025-09-03 16:09:15,True
6737,CAF011,1,3200,844.66,No,2025-09-03 15:39:18,2025-09-03 15:39:18,True
6736,BEB008,1,3000,966.0,No,2025-09-03 15:15:13,2025-09-03 15:15:13,True
6736,SAL004,1,3000,802.08,No,2025-09-03 15:15:13,2025-09-03 15:15:13,True
6735,CAF021,1,5200,1155.47,No,2025-09-03 15:04:37,2025-09-03 15:04:37,True
6734,CAF002,1,4200,1155.47,No,2025-09-03 14:46:03,2025-09-03 14:46:03,True
6734,ADI003,1,0,0.0,No,2025-09-03 14:46:03,2025-09-03 14:46:03,True
6733,CAF019,1,5000,1500.0,No,2025-09-03 14:25:01,2025-09-03 14:25:01,True
6733,SAL001,1,2800,980.0,No,2025-09-03 14:25:01,2025-09-03 14:25:01,True
6732,CAF010,1,3600,990.63,No,2025-09-03 14:20:39,2025-09-03 14:20:39,True
6732,DUL001,1,1400,540.0,No,2025-09-03 14:20:39,2025-09-03 14:20:39,True
6731,CAF001,1,4200,1155.47,No,2025-09-03 13:00:09,2025-09-03 13:00:09,True
6730,DUL007,1,4500,2050.0,No,2025-09-03 12:45:40,2025-09-03 12:45:40,True
6729,CAF013,1,3000,844.66,No,2025-09-03 11:58:54,2025-09-03 11:58:54,True
6729,SAL001,1,2800,980.0,No,2025-09-03 11:58:54,2025-09-03 11:58:54,True
6728,CAF001,1,5200,1155.47,No,2025-09-03 11:38:06,2025-09-03 11:38:06,True
6728,SAL002,1,8500,1955.38,No,2025-09-03 11:38:06,2025-09-03 11:38:06,True
6728,PED001,1,0,0.0,No,2025-09-03 11:38:06,2025-09-03 11:38:06,True
6728,PED002,1,0,0.0,No,2025-09-03 11:38:06,2025-09-03 11:38:06,True
6728,PED008,1,0,0.0,No,2025-09-03 11:38:06,2025-09-03 11:38:06,True
6727,SAL003,1,8000,2000.0,No,2025-09-03 10:55:18,2025-09-03 10:55:18,True
6727,PED002,1,0,0.0,No,2025-09-03 10:55:18,2025-09-03 10:55:18,True
6727,PED001,1,0,0.0,No,2025-09-03 10:55:18,2025-09-03 10:55:18,True
6727,SAL003,1,8000,2000.0,No,2025-09-03 10:55:18,2025-09-03 10:55:18,True
6727,PED002,1,0,0.0,No,2025-09-03 10:55:18,2025-09-03 10:55:18,True
6727,PED001,1,0,0.0,No,2025-09-03 10:55:18,2025-09-03 10:55:18,True
6726,CAF008,1,4200,1155.47,No,2025-09-03 10:15:36,2025-09-03 10:15:36,True
6726,SAL001,1,2800,980.0,No,2025-09-03 10:15:36,2025-09-03 10:15:36,True
6726,ADI002,1,1000,938.6,No,2025-09-03 10:15:36,2025-09-03 10:15:36,True
6725,PRO001,1,8200,2235.47,No,2025-09-03 10:09:04,2025-09-03 10:09:04,True
6724,CAF001,1,4200,1155.47,No,2025-09-03 10:07:45,2025-09-03 10:07:45,True
6724,DUL005,1,3600,1500.0,No,2025-09-03 10:07:45,2025-09-03 10:07:45,True
6723,PRO001,1,6500,2235.47,No,2025-09-03 09:55:22,2025-09-03 09:55:22,True
6722,CAF009,1,4800,1320.01,No,2025-09-03 09:07:45,2025-09-03 09:07:45,True
6721,PRO001,1,6500,2235.47,No,2025-09-03 08:51:00,2025-09-03 08:51:00,True
6721,CAF001,1,4200,1155.47,No,2025-09-03 08:51:00,2025-09-03 08:51:00,True
6720,CAF001,1,4200,1155.47,No,2025-09-03 08:47:18,2025-09-03 08:47:18,True
6719,SAL001,1,2800,980.0,No,2025-09-03 08:46:09,2025-09-03 08:46:09,True
6718,PRE001,1,6500,2682.0,No,2025-09-03 08:24:16,2025-09-03 08:24:16,True
6717,PRO001,1,6500,2235.47,No,2025-09-03 08:05:34,2025-09-03 08:05:34,True
6716,CAF011,1,3200,844.66,No,2025-09-02 19:02:58,2025-09-02 19:02:58,True
6715,CAF002,1,4200,1155.47,No,2025-09-02 18:49:35,2025-09-02 18:49:35,True
6714,CAF010,1,3600,990.63,No,2025-09-02 18:44:57,2025-09-02 18:44:57,True
6713,DUL001,4,5600,2160.0,No,2025-09-02 18:25:26,2025-09-02 18:25:26,True
6713,DUL015,1,4200,1700.0,No,2025-09-02 18:25:26,2025-09-02 18:25:26,True
6713,DUL004,1,5000,2250.0,No,2025-09-02 18:25:26,2025-09-02 18:25:26,True
6712,CAF002,1,4200,1155.47,No,2025-09-02 18:22:07,2025-09-02 18:22:07,True
6712,SAL001,1,2800,980.0,No,2025-09-02 18:22:07,2025-09-02 18:22:07,True
6712,ADI001,1,1500,174.0,No,2025-09-02 18:22:07,2025-09-02 18:22:07,True
6711,CAF002,1,4200,1155.47,No,2025-09-02 17:44:14,2025-09-02 17:44:14,True
6710,PRO001,1,6500,2235.47,No,2025-09-02 17:43:25,2025-09-02 17:43:25,True
6710,DUL008,1,4500,1700.0,No,2025-09-02 17:43:25,2025-09-02 17:43:25,True
6709,SAL003,1,6500,2000.0,No,2025-09-02 17:36:42,2025-09-02 17:36:42,True
6709,CAF001,1,4200,1155.47,No,2025-09-02 17:36:42,2025-09-02 17:36:42,True
6708,CAF002,1,4200,1155.47,No,2025-09-02 17:36:16,2025-09-02 17:36:16,True
6708,DUL001,1,1400,540.0,No,2025-09-02 17:36:16,2025-09-02 17:36:16,True
6708,CAF001,1,4200,1155.47,No,2025-09-02 17:36:16,2025-09-02 17:36:16,True
6707,CAF002,1,4200,1155.47,No,2025-09-02 17:35:45,2025-09-02 17:35:45,True
6707,SAL001,1,2800,980.0,No,2025-09-02 17:35:45,2025-09-02 17:35:45,True
6707,CAF002,1,4200,1155.47,No,2025-09-02 17:35:45,2025-09-02 17:35:45,True
6706,CAF004,1,4200,1155.47,No,2025-09-02 17:35:16,2025-09-02 17:35:16,True
6706,DUL001,2,2800,1080.0,No,2025-09-02 17:35:16,2025-09-02 17:35:16,True
6706,SAL001,1,2800,980.0,No,2025-09-02 17:35:16,2025-09-02 17:35:16,True
